stimulus_id,rater_id,role,collab_mode,aesthetic_regime,infrastructure_cue,creativity,originality,authenticity,cultural_value,legitimacy,justification,condition_id,domain,fictional_brand_name,product_category,stimulus_text
C16_S06,R00956,CreativeDirector,HumanAI_Collab,SubculturalNiche,AIDisclosed,4,4,5,4,4,"The positioning is reasonably coherent for the category. The voice leans niche and distinctive, which boosts perceived originality.",C16,AdCopy,Mirasa Works,DIY furniture,"Mirasa Works is designed for people who see diy furniture not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is edgier language with niche cultural references,
an unconventional voice, and a slightly rebellious tone. It feels fluid and intentional, blending
exploratory ideas with refined human judgment, balancing aspiration with approachability. Rather
than overpromising, it focuses on how the product fits naturally into everyday routines.  A tactile
detail stands out: the moment you notice it working quietly in the background, doing exactly what it
should, without asking for attention.

Tagline:
Mirasa Works: Made for how you actually live."
C16_S06,R00957,Consumer,HumanAI_Collab,SubculturalNiche,AIDisclosed,5,4,6,5,5,"It feels clear and easy to connect with. The voice leans niche and distinctive, which boosts perceived originality.",C16,AdCopy,Mirasa Works,DIY furniture,"Mirasa Works is designed for people who see diy furniture not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is edgier language with niche cultural references,
an unconventional voice, and a slightly rebellious tone. It feels fluid and intentional, blending
exploratory ideas with refined human judgment, balancing aspiration with approachability. Rather
than overpromising, it focuses on how the product fits naturally into everyday routines.  A tactile
detail stands out: the moment you notice it working quietly in the background, doing exactly what it
should, without asking for attention.

Tagline:
Mirasa Works: Made for how you actually live."
C16_S06,R00958,Consumer,HumanAI_Collab,SubculturalNiche,AIDisclosed,6,4,5,3,5,"It feels clear and easy to connect with. The voice leans niche and distinctive, which boosts perceived originality.",C16,AdCopy,Mirasa Works,DIY furniture,"Mirasa Works is designed for people who see diy furniture not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is edgier language with niche cultural references,
an unconventional voice, and a slightly rebellious tone. It feels fluid and intentional, blending
exploratory ideas with refined human judgment, balancing aspiration with approachability. Rather
than overpromising, it focuses on how the product fits naturally into everyday routines.  A tactile
detail stands out: the moment you notice it working quietly in the background, doing exactly what it
should, without asking for attention.

Tagline:
Mirasa Works: Made for how you actually live."
C16_S06,R00959,Consumer,HumanAI_Collab,SubculturalNiche,AIDisclosed,6,6,5,4,5,"It feels clear and easy to connect with. The voice leans niche and distinctive, which boosts perceived originality.",C16,AdCopy,Mirasa Works,DIY furniture,"Mirasa Works is designed for people who see diy furniture not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is edgier language with niche cultural references,
an unconventional voice, and a slightly rebellious tone. It feels fluid and intentional, blending
exploratory ideas with refined human judgment, balancing aspiration with approachability. Rather
than overpromising, it focuses on how the product fits naturally into everyday routines.  A tactile
detail stands out: the moment you notice it working quietly in the background, doing exactly what it
should, without asking for attention.

Tagline:
Mirasa Works: Made for how you actually live."
C16_S06,R00960,Consumer,HumanAI_Collab,SubculturalNiche,AIDisclosed,4,5,6,5,4,"It feels clear and easy to connect with. The voice leans niche and distinctive, which boosts perceived originality.",C16,AdCopy,Mirasa Works,DIY furniture,"Mirasa Works is designed for people who see diy furniture not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is edgier language with niche cultural references,
an unconventional voice, and a slightly rebellious tone. It feels fluid and intentional, blending
exploratory ideas with refined human judgment, balancing aspiration with approachability. Rather
than overpromising, it focuses on how the product fits naturally into everyday routines.  A tactile
detail stands out: the moment you notice it working quietly in the background, doing exactly what it
should, without asking for attention.

Tagline:
Mirasa Works: Made for how you actually live."
C17_S01,R00961,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,4,4,4,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00962,ArtCritic,HumanAI_Collab,DatasetBiased,NoDisclosure,5,2,4,4,3,"The copy signals a particular cultural stance, though it varies in depth. Some default assumptions make it feel more generic and less authentic.",C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00963,ArtCritic,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,4,4,4,"The copy signals a particular cultural stance, though it varies in depth. Some default assumptions make it feel more generic and less authentic.",C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00964,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,4,1,4,5,4,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00965,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,3,6,3,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00966,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,5,6,6,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00967,ArtCritic,HumanAI_Collab,DatasetBiased,NoDisclosure,4,5,4,5,4,"The copy signals a particular cultural stance, though it varies in depth. Some default assumptions make it feel more generic and less authentic.",C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00968,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,4,5,3,4,5,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00969,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,4,3,3,4,4,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S01,R00970,CreativeDirector,HumanAI_Collab,DatasetBiased,NoDisclosure,3,3,4,4,5,The positioning is reasonably coherent for the category. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Lumaly,Plant-based snack,"Lumaly is designed for people who see plant-based snack not as a commodity, but as a small daily
decision that shapes how they live. This campaign speaks to those who value consistency, texture,
and intention in the choices they make.  The copy is smooth but generic language that subtly
reflects Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Lumaly: Made for how you actually live."
C17_S02,R00971,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,4,4,4,3,4,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00972,CreativeDirector,HumanAI_Collab,DatasetBiased,NoDisclosure,5,3,4,4,5,The positioning is reasonably coherent for the category. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00973,CreativeDirector,HumanAI_Collab,DatasetBiased,NoDisclosure,5,3,5,6,5,The positioning is reasonably coherent for the category. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00974,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,6,4,4,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00975,ArtCritic,HumanAI_Collab,DatasetBiased,NoDisclosure,5,3,4,4,5,"The copy signals a particular cultural stance, though it varies in depth. Some default assumptions make it feel more generic and less authentic.",C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00976,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,4,4,3,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00977,CreativeDirector,HumanAI_Collab,DatasetBiased,NoDisclosure,3,5,3,4,4,The positioning is reasonably coherent for the category. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00978,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,6,2,4,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00979,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,5,4,3,3,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S02,R00980,ArtCritic,HumanAI_Collab,DatasetBiased,NoDisclosure,5,3,3,5,6,"The copy signals a particular cultural stance, though it varies in depth. Some default assumptions make it feel more generic and less authentic.",C17,AdCopy,Vitaly,Skincare,"Vitaly is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Vitaly: Made for how you actually live."
C17_S03,R00981,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,3,5,5,4,5,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00982,CreativeDirector,HumanAI_Collab,DatasetBiased,NoDisclosure,5,3,4,5,4,The positioning is reasonably coherent for the category. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00983,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,4,4,5,3,5,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00984,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,6,6,4,5,6,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00985,CreativeDirector,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,5,3,5,The positioning is reasonably coherent for the category. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00986,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,6,5,4,4,5,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00987,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,4,4,3,5,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00988,ArtCritic,HumanAI_Collab,DatasetBiased,NoDisclosure,4,4,5,5,4,"The copy signals a particular cultural stance, though it varies in depth. Some default assumptions make it feel more generic and less authentic.",C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00989,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,5,5,5,4,5,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S03,R00990,ArtCritic,HumanAI_Collab,DatasetBiased,NoDisclosure,5,5,5,4,3,"The copy signals a particular cultural stance, though it varies in depth. Some default assumptions make it feel more generic and less authentic.",C17,AdCopy,Codazo,Skincare,"Codazo is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Codazo: Made for how you actually live."
C17_S04,R00991,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,4,4,4,5,4,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Novova,Skincare,"Novova is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Novova: Made for how you actually live."
C17_S04,R00992,CreativeDirector,HumanAI_Collab,DatasetBiased,NoDisclosure,4,5,5,4,4,The positioning is reasonably coherent for the category. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Novova,Skincare,"Novova is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Novova: Made for how you actually live."
C17_S04,R00993,Consumer,HumanAI_Collab,DatasetBiased,NoDisclosure,4,4,5,4,5,It feels clear and easy to connect with. Some default assumptions make it feel more generic and less authentic.,C17,AdCopy,Novova,Skincare,"Novova is designed for people who see skincare not as a commodity, but as a small daily decision
that shapes how they live. This campaign speaks to those who value consistency, texture, and
intention in the choices they make.  The copy is smooth but generic language that subtly reflects
Western-centric, lifestyle-default assumptions common in large datasets. It feels fluid and
intentional, blending exploratory ideas with refined human judgment, balancing aspiration with
approachability. Rather than overpromising, it focuses on how the product fits naturally into
everyday routines.  A tactile detail stands out: the moment you notice it working quietly in the
background, doing exactly what it should, without asking for attention.

Tagline:
Novova: Made for how you actually live."
